planta,ncu,tcu,tracker,zona,id_levantamiento,tipo,linea,r41033_west_pitch_m,r41106_east_pitch_m,r41035_panel_width_m,r41037_max_west_deg,r41038_max_east_deg,r41098_west_grade_rad,r41100_west_grade_azimuth_rad,r41102_east_grade_rad,r41104_east_grade_azimuth_rad,oeste_vector_pct,oeste_azimut_deg,este_vector_pct,este_azimut_deg,oeste_transv_pct,este_transv_pct,pendiente_longitudinal_pct,oeste_vecina_critica,este_vecina_critica
ayora,15,40,TK 040-010,PD,PD-154,2TTx56,74,5.99,6.004,2.384,55,55,0.025494,0.127409,0.025494,0.127409,2.55,7.3,2.55,7.3,0.324,-0.324,-2.529,PD-154-0 (hermana),PD-154-1 (hermana)
ayora,15,4,TK 004-010,PD,PD-155,2TTx56,74,5.99,6.004,2.384,55,55,0.020037,0.190241,0.021067,5.916666,2.004,10.9,2.107,339,0.379,0.755,-1.967,PD-141-1,PD-155-1 (hermana)
ayora,11,46,TK 046-07,PD,PD-156,2TTx28,78,5.978,5.948,2.384,55,55,0.036294,6.28144,0.036294,6.28144,3.631,359.9,3.631,359.9,-0.004,0.004,-3.631,PD-156-0 (hermana),PD-156-1 (hermana)
ayora,15,3,TK 003-010,PD,PD-157,2TTx56,74,5.99,6.004,2.384,55,55,0.025714,0.235619,0.025714,0.235619,2.572,13.5,2.572,13.5,0.601,-0.601,-2.501,PD-157-0 (hermana),PD-157-1 (hermana)
ayora,11,45,TK 045-07,PD,PD-158,2TTx28,78,5.978,5.948,2.384,55,55,0.043203,6.180211,0.045568,5.944591,4.323,354.1,4.56,340.6,-0.446,1.518,-4.3,PD-144-1,PD-158-1 (hermana)
ayora,11,15,TK 015-07,PD,PD-159,2TTx56,78,5.978,5.948,2.384,55,55,0.055443,6.092944,0.060815,5.820673,5.55,349.1,6.089,333.5,-1.048,2.716,-5.45,PD-159-0 (hermana),PD-170-0
ayora,11,14,TK 014-07,PD,PD-160,2TTx56,78,5.978,5.948,2.384,55,55,0.051036,6.148795,0.051375,6.106907,5.108,352.3,5.142,349.9,-0.681,0.902,-5.063,PD-160-0 (hermana),PD-171-0
ayora,12,41,TK 041-08,PD,PD-161,2TTx42,80,5.828,6.056,2.384,55,55,0.017278,0.455531,0.015759,0.176278,1.728,26.1,1.576,10.1,0.761,-0.276,-1.551,PD-147-1,PD-161-1 (hermana)
ayora,11,13,TK 013-07,PD,PD-162,2TTx56,78,5.978,5.948,2.384,55,55,0.028622,0.019199,0.029951,5.982989,2.863,1.1,2.996,342.8,0.056,0.884,-2.863,PD-148-1,PD-162-1 (hermana)
ayora,12,4,TK 004-08,PD,PD-163,2TTx56,80,5.828,6.056,2.384,55,55,0.03915,1.085595,0.020307,0.450295,3.917,62.2,2.031,25.8,3.464,-0.885,-1.828,PD-149-1,PD-173-0
ayora,13,86,TK 086-09,PD,PD-164,2TTx28,82,5.917,6.003,2.384,55,55,0.053878,0.546288,0.053878,0.546288,5.393,31.3,5.393,31.3,2.803,-2.803,-4.607,PD-164-0 (hermana),PD-164-1 (hermana)
ayora,15,42,TK 042-010,PD,PD-165,2TTx56,76,5.886,5.726,2.384,55,55,0.055413,1.413717,0.03095,1.286308,5.547,81,3.096,73.7,5.478,-2.972,-0.869,PD-151-1,PD-165-1 (hermana)
ayora,13,85,TK 085-09,PD,PD-166,2TTx56,82,5.917,6.003,2.384,55,55,0.065337,0.3735,0.061871,6.099926,6.543,21.4,6.195,349.5,2.39,1.131,-6.091,PD-152-1,PD-166-1 (hermana)
ayora,15,6,TK 006-010,PD,PD-167,2TTx56,76,5.886,5.726,2.384,55,55,0.023206,6.127851,0.028302,5.656612,2.321,351.1,2.831,324.1,-0.361,1.66,-2.293,PD-155-1,PD-167-1 (hermana)
ayora,15,5,TK 005-010,PD,PD-168,2TTx56,76,5.886,5.726,2.384,55,55,0.03155,0.471239,0.028153,0.050615,3.156,27,2.816,2.9,1.43,-0.144,-2.813,PD-157-1,PD-168-1 (hermana)
ayora,11,47,TK 047-07,PD,PD-169,2TTx28,80,5.828,6.056,2.384,55,55,0.039909,0.066323,0.039909,0.066323,3.993,3.8,3.993,3.8,0.265,-0.265,-3.984,PD-169-0 (hermana),PD-169-1 (hermana)
ayora,11,18,TK 018-07,PD,PD-170,2TTx56,80,5.828,6.056,2.384,55,55,0.054317,6.155776,0.054317,6.155776,5.437,352.7,5.437,352.7,-0.694,0.694,-5.393,PD-170-0 (hermana),PD-170-1 (hermana)
ayora,11,17,TK 017-07,PD,PD-171,2TTx56,80,5.828,6.056,2.384,55,55,0.051784,6.108652,0.054177,5.93761,5.183,350,5.423,340.2,-0.902,1.834,-5.104,PD-160-1,PD-171-1 (hermana)
ayora,11,16,TK 016-07,PD,PD-172,2TTx56,80,5.828,6.056,2.384,55,55,0.03116,0.178024,0.03069,6.244788,3.117,10.2,3.07,357.8,0.55,0.117,-3.068,PD-162-1,PD-172-1 (hermana)
ayora,12,5,TK 005-08,PD,PD-173,2TTx56,82,5.917,6.003,2.384,55,55,0.022656,0.787143,0.017638,0.436332,2.266,45.1,1.764,25,1.606,-0.745,-1.599,PD-173-0 (hermana),PD-187-0
ayora,10,90,TK 090-07,PD,PD-174,2TTx42,82,5.917,6.003,2.384,55,55,0.035575,0.431096,0.032688,6.133087,3.559,24.7,3.27,351.4,1.489,0.491,-3.233,PD-174-0 (hermana),PD-188-0
ayora,13,88,TK 088-09,PD,PD-175,2TTx28,84,6.07,6.005,2.384,55,55,0.058962,0.802851,0.058962,0.802851,5.903,46,5.903,46,4.243,-4.243,-4.104,PD-175-0 (hermana),PD-175-1 (hermana)
ayora,15,43,TK 043-010,PD,PD-176,2TTx56,78,5.978,5.948,2.384,55,55,0.059161,1.497492,0.059161,1.497492,5.923,85.8,5.923,85.8,5.908,-5.908,-0.43,PD-176-0 (hermana),PD-176-1 (hermana)
ayora,13,87,TK 087-09,PD,PD-177,2TTx56,84,6.07,6.005,2.384,55,55,0.062688,0.321141,0.062688,0.321141,6.277,18.4,6.277,18.4,1.977,-1.977,-5.958,PD-177-0 (hermana),PD-177-1 (hermana)
ayora,15,8,TK 008-010,PD,PD-178,2TTx56,78,5.978,5.948,2.384,55,55,0.029092,0.663225,0.029092,0.663225,2.91,38,2.91,38,1.79,-1.79,-2.295,PD-178-0 (hermana),PD-178-1 (hermana)
ayora,15,7,TK 007-010,PD,PD-179,2TTx56,78,5.978,5.948,2.384,55,55,0.033418,0.338594,0.033418,0.338594,3.343,19.4,3.343,19.4,1.11,-1.11,-3.153,PD-179-0 (hermana),PD-179-1 (hermana)
ayora,16,25,TK 025-011,PD,PD-180,2TTx56,77,5.726,5.978,2.384,55,55,0.032688,2.926917,0.032129,3.251548,3.27,167.7,3.214,186.3,0.695,0.353,3.195,PD-180-0 (hermana),PD-195-0
ayora,16,24,TK 024-011,PD,PD-181,2TTx42,77,5.726,5.978,2.384,55,55,0.033118,2.719223,0.030371,3.036873,3.313,155.8,3.038,174,1.358,-0.317,3.022,PD-181-0 (hermana),PD-197-0
ayora,11,21,TK 021-07,PD,PD-182,2TTx56,82,5.917,6.003,2.384,55,55,0.050916,6.250024,0.052921,6.005678,5.096,358.1,5.297,344.1,-0.166,1.456,-5.093,PD-170-1,PD-198-0
ayora,16,2,TK 002-011,PD,PD-183,2TTx56,77,5.726,5.978,2.384,55,55,0.032558,2.719223,0.029761,3.07527,3.257,155.8,2.977,176.2,1.337,-0.199,2.97,PD-183-0 (hermana),PD-199-0
ayora,11,20,TK 020-07,PD,PD-184,2TTx56,82,5.917,6.003,2.384,55,55,0.052432,5.98997,0.05317,5.946337,5.248,343.2,5.322,340.7,-1.515,1.755,-5.025,PD-171-1,PD-200-0
ayora,16,1,TK 001-011,PD,PD-185,2TTx28,77,5.726,5.978,2.384,55,55,0.025694,3.157301,0.025694,3.157301,2.57,180.9,2.57,180.9,-0.038,0.038,2.57,PD-185-0 (hermana),PD-185-1 (hermana)
ayora,11,19,TK 019-07,PD,PD-186,2TTx56,82,5.917,6.003,2.384,55,55,0.033458,0.083776,0.033408,6.222099,3.347,4.8,3.342,356.5,0.28,0.207,-3.335,PD-172-1,PD-186-1 (hermana)
ayora,12,6,TK 006-08,PD,PD-187,2TTx56,84,6.07,6.005,2.384,55,55,0.019378,0.60912,0.018438,0.532325,1.938,34.9,1.844,30.5,1.11,-0.936,-1.589,PD-187-0 (hermana),PD-204-0
ayora,10,91,TK 091-07,PD,PD-188,2TTx42,84,6.07,6.005,2.384,55,55,0.030181,0.39968,0.028602,0.237365,3.019,22.9,2.861,13.6,1.176,-0.672,-2.781,PD-188-0 (hermana),PD-205-0
ayora,13,90,TK 090-09,PD,PD-189,2TTx28,86,6.044,6,2.384,55,55,0.07819,0.921534,0.051644,0.413643,7.835,52.8,5.169,23.7,6.243,-2.077,-4.734,PD-177-1,PD-206-0
ayora,13,89,TK 089-09,PD,PD-190,2TTx42,86,6.044,6,2.384,55,55,0.055274,0.376991,0.053878,0.303687,5.533,21.6,5.393,17.4,2.035,-1.617,-5.145,PD-177-1,PD-190-1 (hermana)
ayora,10,71,TK 071-07,PD,PD-191,2TTx42,84,6.07,6.005,2.384,55,55,0.029232,0.986111,0.029232,0.986111,2.924,56.5,2.924,56.5,2.44,-2.44,-1.612,PD-191-0 (hermana),PD-191-1 (hermana)
ayora,15,10,TK 010-010,PD,PD-192,2TTx56,80,5.828,6.056,2.384,55,55,0.030341,0.764454,0.023786,5.880014,3.035,43.8,2.379,336.9,2.103,0.932,-2.189,PD-178-1,PD-209-0
ayora,11,49,TK 049-07,PD,PD-193,2TTx56,84,6.07,6.005,2.384,55,55,0.034526,0.123918,0.034526,0.123918,3.454,7.1,3.454,7.1,0.429,-0.429,-3.427,PD-193-0 (hermana),PD-193-1 (hermana)
ayora,15,9,TK 009-010,PD,PD-194,2TTx56,80,5.828,6.056,2.384,55,55,0.031789,0.417134,0.03105,0.359538,3.18,23.9,3.106,20.6,1.29,-1.095,-2.907,PD-179-1,PD-194-1 (hermana)
ayora,16,27,TK 027-011,PD,PD-195,2TTx56,79,5.948,5.828,2.384,55,55,0.030031,3.118903,0.030031,3.118903,3.004,178.7,3.004,178.7,0.069,-0.069,3.003,PD-195-0 (hermana),PD-195-1 (hermana)
ayora,11,48,TK 048-07,PD,PD-196,2TTx28,84,6.07,6.005,2.384,55,55,0.037862,6.237807,0.037862,6.237807,3.788,357.4,3.788,357.4,-0.175,0.175,-3.784,PD-196-0 (hermana),PD-196-1 (hermana)
ayora,16,26,TK 026-011,PD,PD-197,2TTx42,79,5.948,5.828,2.384,55,55,0.03111,2.797763,0.03111,2.797763,3.112,160.3,3.112,160.3,1.051,-1.051,2.929,PD-197-0 (hermana),PD-197-1 (hermana)
ayora,11,23,TK 023-07,PD,PD-198,2TTx56,84,6.07,6.005,2.384,55,55,0.050916,6.197664,0.052921,5.993461,5.096,355.1,5.297,343.4,-0.437,1.509,-5.077,PD-198-0 (hermana),PD-216-0
ayora,16,5,TK 005-011,PD,PD-199,2TTx56,79,5.948,5.828,2.384,55,55,0.029302,3.073525,0.035615,3.748967,2.931,176.1,3.563,214.8,0.199,2.036,2.924,PD-183-1,PD-199-1 (hermana)
ayora,11,22,TK 022-07,PD,PD-200,2TTx56,84,6.07,6.005,2.384,55,55,0.050178,6.119124,0.057736,5.742133,5.022,350.6,5.78,329,-0.823,2.978,-4.954,PD-200-0 (hermana),PD-216-0
ayora,12,42,TK 042-08,PD,PD-201,2TTx28,86,6.044,6,2.384,55,55,0.014419,0.10472,0.014419,0.10472,1.442,6,1.442,6,0.15,-0.15,-1.435,PD-201-0 (hermana),PD-201-1 (hermana)
ayora,16,4,TK 004-011,PD,PD-202,2TTx56,79,5.948,5.828,2.384,55,55,0.027843,2.961824,0.027453,3.077015,2.785,169.7,2.746,176.3,0.498,-0.179,2.741,PD-202-0 (hermana),PD-218-0
ayora,16,3,TK 003-011,PD,PD-203,2TTx56,79,5.948,5.828,2.384,55,55,0.029911,2.713987,0.027303,3.221878,2.992,155.5,2.731,184.6,1.242,0.219,2.722,PD-203-0 (hermana),PD-219-0
ayora,12,7,TK 007-08,PD,PD-204,2TTx56,86,6.044,6,2.384,55,55,0.018458,0.605629,0.015519,0.21293,1.846,34.7,1.552,12.2,1.051,-0.327,-1.517,PD-204-0 (hermana),PD-220-0
ayora,10,92,TK 092-07,PD,PD-205,2TTx28,86,6.044,6,2.384,55,55,0.029741,0.228638,0.029082,0.085521,2.975,13.1,2.909,4.9,0.672,-0.247,-2.898,PD-188-1,PD-221-0
ayora,13,91,TK 091-09,PD,PD-206,2TTx56,88,5.933,6.006,2.384,55,55,0.062688,0.575959,0.052911,0.10821,6.277,33,5.296,6.2,3.418,-0.573,-5.265,PD-190-1,PD-223-0
ayora,10,72,TK 072-07,PD,PD-207,2TTx42,86,6.044,6,2.384,55,55,0.03885,1.027999,0.024975,0.637045,3.887,58.9,2.498,36.5,3.328,-1.486,-2.008,PD-191-1,PD-222-0
ayora,15,13,TK 013-010,PD,PD-208,2TTx56,82,5.917,6.003,2.384,55,55,0.023346,0.816814,0.016978,0.34383,2.335,46.8,1.698,19.7,1.702,-0.573,-1.598,PD-192-1,PD-224-0
ayora,15,12,TK 012-010,PD,PD-209,2TTx56,82,5.917,6.003,2.384,55,55,0.032898,0.389208,0.03144,0.253073,3.291,22.3,3.145,14.5,1.249,-0.786,-3.045,PD-194-1,PD-225-0
ayora,11,51,TK 051-07,PD,PD-210,2TTx56,86,6.044,6,2.384,55,55,0.036793,0.575959,0.03088,6.279695,3.681,33,3.089,359.8,2.003,0.009,-3.089,PD-193-1,PD-210-1 (hermana)
ayora,11,50,TK 050-07,PD,PD-211,2TTx28,86,6.044,6,2.384,55,55,0.03883,0.242601,0.038052,0.137881,3.885,13.9,3.807,7.9,0.935,-0.524,-3.771,PD-196-1,PD-211-1 (hermana)
ayora,15,11,TK 011-010,PD,PD-212,2TTx56,82,5.917,6.003,2.384,55,55,0.03144,0.459022,0.03144,0.459022,3.145,26.3,3.145,26.3,1.395,-1.395,-2.819,PD-212-0 (hermana),PD-212-1 (hermana)
ayora,16,28,TK 028-011,PD,PD-213,2TTx28,81,6.056,5.917,2.384,55,55,0.039959,2.457424,0.032778,3.474951,3.998,140.8,3.279,199.1,2.528,1.075,3.098,PD-197-1,PD-229-0
ayora,11,25,TK 025-07,PD,PD-214,2TTx42,86,6.044,6,2.384,55,55,0.047155,6.215117,0.047155,6.215117,4.719,356.1,4.719,356.1,-0.322,0.322,-4.708,PD-214-0 (hermana),PD-214-1 (hermana)
ayora,16,8,TK 008-011,PD,PD-215,2TTx56,81,6.056,5.917,2.384,55,55,0.040168,2.419026,0.034057,3.625049,4.019,138.6,3.407,207.7,2.657,1.586,3.015,PD-199-1,PD-231-0
ayora,11,24,TK 024-07,PD,PD-216,2TTx56,86,6.044,6,2.384,55,55,0.049021,6.145304,0.054945,5.796238,4.906,352.1,5.5,332.1,-0.676,2.577,-4.859,PD-216-0 (hermana),PD-230-0
ayora,12,43,TK 043-08,PD,PD-217,2TTx28,88,5.933,6.006,2.384,55,55,0.014709,0.785398,0.01052,0.151844,1.471,45,1.052,8.7,1.04,-0.159,-1.04,PD-201-1,PD-217-1 (hermana)
ayora,16,7,TK 007-011,PD,PD-218,2TTx56,81,6.056,5.917,2.384,55,55,0.029122,3.080506,0.029062,3.15381,2.913,176.5,2.907,180.7,0.179,0.035,2.907,PD-202-1,PD-232-0
ayora,16,6,TK 006-011,PD,PD-219,2TTx56,81,6.056,5.917,2.384,55,55,0.026504,2.933898,0.026504,2.933898,2.651,168.1,2.651,168.1,0.549,-0.549,2.594,PD-219-0 (hermana),PD-219-1 (hermana)
ayora,12,8,TK 008-08,PD,PD-220,2TTx56,88,5.933,6.006,2.384,55,55,0.013459,0.246091,0.014839,5.787512,1.346,14.1,1.484,331.6,0.327,0.705,-1.306,PD-204-1,PD-220-1 (hermana)
ayora,10,93,TK 093-07,PD,PD-221,2TTx28,88,5.933,6.006,2.384,55,55,0.03156,0.07854,0.031709,6.159267,3.157,4.5,3.172,352.9,0.247,0.393,-3.147,PD-205-1,PD-221-1 (hermana)
ayora,10,73,TK 073-07,PD,PD-222,2TTx42,88,5.933,6.006,2.384,55,55,0.036594,0.865683,0.027913,0.555015,3.661,49.6,2.792,31.8,2.788,-1.472,-2.372,PD-222-0 (hermana),PD-237-0
ayora,13,92,TK 092-09,PD,PD-223,2TTx42,91,3.329,2.679,2.384,55,55,0.059829,0.467748,0.059181,0.445059,5.99,26.8,5.925,25.5,2.704,-2.555,-5.345,PD-223-0 (hermana),PD-238-0
ayora,15,16,TK 016-010,PD,PD-224,2TTx56,84,6.07,6.005,2.384,55,55,0.021577,0.675442,0.020447,0.603884,2.158,38.7,2.045,34.6,1.349,-1.16,-1.684,PD-224-0 (hermana),PD-239-0
ayora,15,15,TK 015-010,PD,PD-225,2TTx56,84,6.07,6.005,2.384,55,55,0.031679,0.363028,0.029621,0.015708,3.169,20.8,2.963,0.9,1.124,-0.046,-2.963,PD-225-0 (hermana),PD-240-0
ayora,11,53,TK 053-07,PD,PD-226,2TTx56,88,5.933,6.006,2.384,55,55,0.048901,0.959931,0.033867,0.595157,4.894,55,3.388,34.1,4.01,-1.899,-2.805,PD-210-1,PD-226-1 (hermana)
ayora,11,52,TK 052-07,PD,PD-227,2TTx28,88,5.933,6.006,2.384,55,55,0.040029,0.429351,0.037133,0.200713,4.005,24.6,3.715,11.5,1.667,-0.739,-3.641,PD-227-0 (hermana),PD-242-0
ayora,15,14,TK 014-010,PD,PD-228,2TTx56,84,6.07,6.005,2.384,55,55,0.041796,0.750492,0.03058,0.005236,4.182,43,3.059,0.3,2.851,-0.015,-3.059,PD-228-0 (hermana),PD-243-0
ayora,16,29,TK 029-011,PD,PD-229,2TTx28,83,6.003,6.07,2.384,55,55,0.027703,3.244567,0.027703,3.244567,2.771,185.9,2.771,185.9,-0.283,0.283,2.757,PD-229-0 (hermana),PD-229-1 (hermana)
ayora,11,26,TK 026-07,PD,PD-230,2TTx56,88,5.933,6.006,2.384,55,55,0.046467,0.123918,0.049609,5.904449,4.65,7.1,4.965,338.3,0.578,1.835,-4.614,PD-214-1,PD-230-1 (hermana)
ayora,16,11,TK 011-011,PD,PD-231,2TTx42,83,6.003,6.07,2.384,55,55,0.03065,3.220132,0.03065,3.220132,3.066,184.5,3.066,184.5,-0.241,0.241,3.057,PD-231-0 (hermana),PD-231-1 (hermana)
ayora,16,10,TK 010-011,PD,PD-232,2TTx56,83,6.003,6.07,2.384,55,55,0.029451,2.984513,0.030411,3.436553,2.946,171,3.042,196.9,0.46,0.885,2.91,PD-215-1,PD-232-1 (hermana)
ayora,12,44,TK 044-08,PD,PD-233,2TTx28,91,3.329,2.679,2.384,55,55,0.017508,1.064651,0.01048,0.628319,1.751,61,1.048,36,1.531,-0.615,-0.848,PD-217-1,PD-233-1 (hermana)
ayora,12,9,TK 009-08,PD,PD-234,2TTx28,91,3.329,2.679,2.384,55,55,0.028292,0.701622,0.022496,6.002187,2.83,40.2,2.25,343.9,1.827,0.626,-2.162,PD-220-1,PD-234-1 (hermana)
ayora,16,9,TK 009-011,PD,PD-235,2TTx56,83,6.003,6.07,2.384,55,55,0.027463,2.769838,0.027013,3.469715,2.747,158.7,2.702,198.8,0.999,0.869,2.559,PD-218-1,PD-251-0
ayora,10,94,TK 094-07,PD,PD-236,2TTx28,91,3.329,2.679,2.384,55,55,0.03142,0.481711,0.027983,0.094248,3.143,27.6,2.799,5.4,1.454,-0.261,-2.787,PD-221-1,PD-236-1 (hermana)
ayora,10,74,TK 074-07,PD,PD-237,2TTx42,91,3.329,2.679,2.384,55,55,0.03112,0.492183,0.029292,0.357792,3.113,28.2,2.93,20.5,1.472,-1.028,-2.743,PD-222-1,PD-237-1 (hermana)
ayora,13,93,TK 093-09,PD,PD-238,2TTx28,95,3.335,2.661,2.384,55,55,0.061104,0.5044,0.061104,0.5044,6.118,28.9,6.118,28.9,2.954,-2.954,-5.357,PD-238-0 (hermana),PD-238-1 (hermana)
ayora,15,19,TK 019-010,PD,PD-239,2TTx56,86,6.044,6,2.384,55,55,0.020947,0.586431,0.020267,0.534071,2.095,33.6,2.027,30.6,1.16,-1.032,-1.745,PD-224-1,PD-239-1 (hermana)
ayora,15,18,TK 018-010,PD,PD-240,2TTx56,86,6.044,6,2.384,55,55,0.027893,0.254818,0.027893,0.254818,2.79,14.6,2.79,14.6,0.704,-0.704,-2.7,PD-240-0 (hermana),PD-240-1 (hermana)
ayora,11,55,TK 055-07,PD,PD-241,2TTx56,91,3.329,2.679,2.384,55,55,0.035006,0.685914,0.030321,0.466003,3.502,39.3,3.033,26.7,2.219,-1.363,-2.71,PD-226-1,PD-241-1 (hermana)
ayora,11,54,TK 054-07,PD,PD-242,2TTx28,91,3.329,2.679,2.384,55,55,0.043003,0.659734,0.03925,0.523599,4.303,37.8,3.927,30,2.637,-1.965,-3.4,PD-242-0 (hermana),PD-259-0
ayora,15,17,TK 017-010,PD,PD-243,2TTx56,86,6.044,6,2.384,55,55,0.036314,0.324631,0.036314,0.324631,3.633,18.6,3.633,18.6,1.156,-1.156,-3.445,PD-243-0 (hermana),PD-243-1 (hermana)
ayora,16,30,TK 030-011,PD,PD-244,2TTx28,85,6.005,6.044,2.384,55,55,0.029881,2.759366,0.029481,2.794272,2.989,158.1,2.949,160.1,1.114,-1.003,2.773,PD-244-0 (hermana),PD-261-0
ayora,11,27,TK 027-07,PD,PD-245,2TTx56,91,3.329,2.679,2.384,55,55,0.041895,6.127851,0.041895,6.127851,4.192,351.1,4.192,351.1,-0.647,0.647,-4.142,PD-245-0 (hermana),PD-245-1 (hermana)
ayora,16,14,TK 014-011,PD,PD-246,2TTx42,85,6.005,6.044,2.384,55,55,0.039619,2.403318,0.034786,2.572615,3.964,137.7,3.48,147.4,2.666,-1.873,2.934,PD-246-0 (hermana),PD-264-0
ayora,9,45,TK 045-06,PD,PD-247,2TTx56,90,2.793,3.329,2.384,55,55,0.025494,1.038471,0.017958,0.767945,2.55,59.5,1.796,44,2.198,-1.247,-1.293,PD-247-0 (hermana),PD-263-0
ayora,12,45,TK 045-08,PD,PD-248,2TTx42,95,3.335,2.661,2.384,55,55,0.01103,1.078613,0.00893,0.945968,1.103,61.8,0.893,54.2,0.972,-0.724,-0.522,PD-233-1,PD-248-1 (hermana)
ayora,16,13,TK 013-011,PD,PD-249,2TTx56,85,6.005,6.044,2.384,55,55,0.036134,2.501057,0.032409,2.67559,3.615,143.3,3.242,153.3,2.163,-1.456,2.897,PD-249-0 (hermana),PD-264-0
ayora,12,10,TK 010-08,PD,PD-250,2TTx28,95,3.335,2.661,2.384,55,55,0.03146,0.591667,0.026164,6.227335,3.147,33.9,2.617,356.8,1.753,0.148,-2.613,PD-234-1,PD-250-1 (hermana)
ayora,16,12,TK 012-011,PD,PD-251,2TTx56,85,6.005,6.044,2.384,55,55,0.03102,2.553417,0.03102,2.553417,3.103,146.3,3.103,146.3,1.723,-1.723,2.58,PD-251-0 (hermana),PD-251-1 (hermana)
ayora,10,95,TK 095-07,PD,PD-252,2TTx42,95,3.335,2.661,2.384,55,55,0.026494,0.441568,0.026004,0.401426,2.65,25.3,2.601,23,1.134,-1.015,-2.395,PD-236-1,PD-252-1 (hermana)
ayora,10,75,TK 075-07,PD,PD-253,2TTx42,95,3.335,2.661,2.384,55,55,0.033158,0.464258,0.030151,6.099926,3.317,26.6,3.016,349.5,1.485,0.548,-2.966,PD-237-1,PD-253-1 (hermana)
ayora,13,94,TK 094-09,PD,PD-254,2TTx28,99,3.303,2.723,2.384,55,55,0.055024,0.616101,0.052921,0.558505,5.508,35.3,5.297,32,3.184,-2.803,-4.494,PD-238-1,PD-254-1 (hermana)
ayora,15,22,TK 022-010,PD,PD-255,2TTx56,88,5.933,6.006,2.384,55,55,0.036064,1.11352,0.036064,1.11352,3.608,63.8,3.608,63.8,3.237,-3.237,-1.593,PD-255-0 (hermana),PD-255-1 (hermana)
ayora,15,21,TK 021-010,PD,PD-256,2TTx56,88,5.933,6.006,2.384,55,55,0.035984,0.698132,0.028782,0.289725,3.6,40,2.879,16.6,2.312,-0.821,-2.76,PD-240-1,PD-256-1 (hermana)
ayora,11,57,TK 057-07,PD,PD-257,2TTx56,95,3.335,2.661,2.384,55,55,0.045229,0.919789,0.032219,0.553269,4.526,52.7,3.223,31.7,3.601,-1.694,-2.742,PD-257-0 (hermana),PD-272-0
ayora,16,32,TK 032-011,PD,PD-258,2TTx28,87,6,5.933,2.384,55,55,0.04936,3.450516,0.053798,3.649483,4.94,197.7,5.385,209.1,-1.502,2.616,4.707,PD-258-0 (hermana),PD-273-0
ayora,11,56,TK 056-07,PD,PD-259,2TTx28,95,3.335,2.661,2.384,55,55,0.035775,0.581195,0.03089,0.253073,3.579,33.3,3.09,14.5,1.965,-0.775,-2.991,PD-242-1,PD-274-0
ayora,15,20,TK 020-010,PD,PD-260,2TTx56,88,5.933,6.006,2.384,55,55,0.051435,0.760964,0.03888,0.29147,5.148,43.6,3.89,16.7,3.553,-1.12,-3.725,PD-243-1,PD-260-1 (hermana)
ayora,16,31,TK 031-011,PD,PD-261,2TTx56,87,6,5.933,2.384,55,55,0.030161,2.802999,0.03112,3.558726,3.017,160.6,3.113,203.9,1.003,1.263,2.845,PD-244-1,PD-275-0
ayora,11,28,TK 028-07,PD,PD-262,2TTx42,95,3.335,2.661,2.384,55,55,0.037822,0.188496,0.037323,0.095993,3.784,10.8,3.734,5.5,0.711,-0.356,-3.717,PD-245-1,PD-262-1 (hermana)
ayora,9,47,TK 047-06,PD,PD-263,2TTx56,94,2.654,3.335,2.384,55,55,0.036244,0.350811,0.042345,5.64614,3.626,20.1,4.237,323.5,1.247,2.521,-3.405,PD-247-1,PD-278-0
ayora,16,16,TK 016-011,PD,PD-264,2TTx56,87,6,5.933,2.384,55,55,0.034856,2.574361,0.029731,2.991494,3.487,147.5,2.974,171.4,1.873,-0.442,2.941,PD-246-1,PD-277-0
ayora,9,46,TK 046-06,PD,PD-265,2TTx42,94,2.654,3.335,2.384,55,55,0.030311,1.219985,0.018678,5.30231,3.032,69.9,1.868,303.8,2.848,1.552,-1.04,PD-247-1,PD-278-0
ayora,12,46,TK 046-08,PD,PD-266,2TTx42,99,3.303,2.723,2.384,55,55,0.011539,1.336922,0.011539,1.336922,1.154,76.6,1.154,76.6,1.122,-1.122,-0.267,PD-266-0 (hermana),PD-266-1 (hermana)
ayora,16,15,TK 015-011,PD,PD-267,2TTx56,87,6,5.933,2.384,55,55,0.040678,2.282891,0.028153,2.808235,4.07,130.8,2.816,160.9,3.08,-0.921,2.661,PD-251-1,PD-280-0
ayora,12,11,TK 011-08,PD,PD-268,2TTx28,99,3.303,2.723,2.384,55,55,0.025684,0.13439,0.025464,6.258751,2.569,7.7,2.547,358.6,0.343,0.064,-2.546,PD-250-1,PD-268-1 (hermana)
ayora,10,96,TK 096-07,PD,PD-269,2TTx42,99,3.303,2.723,2.384,55,55,0.028113,0.595157,0.023286,0.02618,2.812,34.1,2.329,1.5,1.577,-0.06,-2.328,PD-252-1,PD-282-0
ayora,10,76,TK 076-07,PD,PD-270,2TTx42,99,3.303,2.723,2.384,55,55,0.033487,0.1309,0.033378,0.102974,3.35,7.5,3.339,5.9,0.44,-0.344,-3.321,PD-253-1,PD-270-1 (hermana)
ayora,13,95,TK 095-09,PD,PD-271,2TTx28,102,6.132,6.19,2.384,55,55,0.05315,0.788889,0.041277,0.434587,5.32,45.2,4.13,24.9,3.777,-1.737,-3.746,PD-254-1,PD-271-1 (hermana)
