bloque,cfg,nombre,dia,minZ,elev,unidad_o_pareja,bisection_deg,barrido_fino_deg,delta_deg,cruces
bt3dPairMaxMag,34,"Zaragoza · llano · N-S quebrado 6° · quebrado · bagnarelli ×1 · 6 filas · az 15°",21-dic,900,13.023,pareja 3,30.522759,30.500000,0.02275880,1
bt3dPairMaxMag,34,"Zaragoza · llano · N-S quebrado 6° · quebrado · bagnarelli ×1 · 6 filas · az 15°",21-dic,900,13.023,pareja 4,30.522759,30.500000,0.02275880,1
bt3dPairMaxMag,22,"Zaragoza · valle 1 · N-S constante 0° · quebrado · medios ×2 · 8 filas · az 15°",21-jun,320,7.595,pareja 4,8.372573,8.350000,0.02257310,1
bt3dPairMaxMag,22,"Zaragoza · valle 1 · N-S constante 0° · quebrado · medios ×2 · 8 filas · az 15°",21-jun,320,7.595,pareja 5,8.372573,8.350000,0.02257310,1
bt3dPairMaxMag,22,"Zaragoza · valle 1 · N-S constante 0° · quebrado · medios ×2 · 8 filas · az 15°",21-jun,320,7.595,pareja 6,8.372573,8.350000,0.02257310,1
bt3dPairMaxMag,14,"Zaragoza · aleatorio 42 · N-S constante 0° · mono · medios ×1 · 6 filas · az 0°",21-jun,1140,5.942,pareja 1,8.421838,8.400000,0.02183846,1
bt3dPairMaxMag,21,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 6 filas · az 15°",21-jun,1020,27.173,pareja 1,22.321805,22.300000,0.02180515,1
bt3dPairMaxMag,21,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 6 filas · az 15°",21-jun,1020,27.173,pareja 4,22.321805,22.300000,0.02180515,1
bt3dPairMaxMag,3,"Arequipa · cresta 1 · N-S aleatorio 3° · quebrado · alineadas ×2 · 6 filas · az 0°",21-mar,1300,17.657,pareja 4,20.170950,20.150000,0.02094960,1
bt3dPairMaxMag,18,"Arequipa · cresta 1 · N-S aleatorio 3° · mono · tresbolillo ×2 · 6 filas · az 0°",21-mar,1300,17.657,pareja 4,20.170950,20.150000,0.02094960,1
bt3dPairMaxMag,25,"Zaragoza · cresta 1 · N-S quebrado 4° · quebrado · medios ×1 · 6 filas · az 15°",21-jun,1120,9.289,pareja 0,24.620882,24.600000,0.02088241,1
bt3dPairMaxMag,25,"Zaragoza · cresta 1 · N-S quebrado 4° · quebrado · medios ×1 · 6 filas · az 15°",21-jun,1120,9.289,pareja 1,24.620882,24.600000,0.02088241,1
bt3dPairMaxMag,35,"Arequipa · valle 2 · N-S rotula 3° · mono · tresbolillo ×1 · 6 filas · az 0°",21-mar,740,20.411,pareja 2,41.570731,41.550000,0.02073141,1
bt3dPairMaxMag,2,"Arequipa · pendiente -6 · N-S constante 3° · quebrado · alineadas ×1 · 8 filas · az 0°",21-mar,1340,8.156,pareja 0,29.768741,29.750000,0.01874118,1
bt3dPairMaxMag,2,"Arequipa · pendiente -6 · N-S constante 3° · quebrado · alineadas ×1 · 8 filas · az 0°",21-mar,1340,8.156,pareja 1,29.768741,29.750000,0.01874118,1
bt3dPairMaxMag,2,"Arequipa · pendiente -6 · N-S constante 3° · quebrado · alineadas ×1 · 8 filas · az 0°",21-mar,1340,8.156,pareja 2,29.768741,29.750000,0.01874118,1
bt3dPairMaxMag,2,"Arequipa · pendiente -6 · N-S constante 3° · quebrado · alineadas ×1 · 8 filas · az 0°",21-mar,1340,8.156,pareja 3,29.768741,29.750000,0.01874118,1
bt3dPairMaxMag,2,"Arequipa · pendiente -6 · N-S constante 3° · quebrado · alineadas ×1 · 8 filas · az 0°",21-mar,1340,8.156,pareja 4,29.768741,29.750000,0.01874118,1
bt3dPairMaxMag,2,"Arequipa · pendiente -6 · N-S constante 3° · quebrado · alineadas ×1 · 8 filas · az 0°",21-mar,1340,8.156,pareja 5,29.768741,29.750000,0.01874118,1
bt3dPairMaxMag,2,"Arequipa · pendiente -6 · N-S constante 3° · quebrado · alineadas ×1 · 8 filas · az 0°",21-mar,1340,8.156,pareja 6,29.768741,29.750000,0.01874118,1
bt3dPairMaxMag,16,"Arequipa · cresta 1 · N-S constante -3° · mono · alineadas ×1 · 10 filas · az 15°",21-mar,680,6.179,pareja 0,5.968042,5.950000,0.01804178,1
bt3dPairMaxMag,16,"Arequipa · cresta 1 · N-S constante -3° · mono · alineadas ×1 · 10 filas · az 15°",21-mar,680,6.179,pareja 1,5.968042,5.950000,0.01804178,1
bt3dPairMaxMag,16,"Arequipa · cresta 1 · N-S constante -3° · mono · alineadas ×1 · 10 filas · az 15°",21-mar,680,6.179,pareja 2,5.968042,5.950000,0.01804178,1
bt3dPairMaxMag,16,"Arequipa · cresta 1 · N-S constante -3° · mono · alineadas ×1 · 10 filas · az 15°",21-mar,680,6.179,pareja 3,5.968042,5.950000,0.01804178,1
bt3dPairMaxMag,11,"Arequipa · llano · N-S constante 0° · mono · medios ×2 · 6 filas · az 0°",21-mar,720,15.660,pareja 0,27.317705,27.300000,0.01770480,1
bt3dPairMaxMag,11,"Arequipa · llano · N-S constante 0° · mono · medios ×2 · 6 filas · az 0°",21-mar,720,15.660,pareja 1,27.317705,27.300000,0.01770480,1
bt3dPairMaxMag,11,"Arequipa · llano · N-S constante 0° · mono · medios ×2 · 6 filas · az 0°",21-mar,720,15.660,pareja 2,27.317705,27.300000,0.01770480,1
bt3dPairMaxMag,11,"Arequipa · llano · N-S constante 0° · mono · medios ×2 · 6 filas · az 0°",21-mar,720,15.660,pareja 3,27.317705,27.300000,0.01770480,1
bt3dPairMaxMag,11,"Arequipa · llano · N-S constante 0° · mono · medios ×2 · 6 filas · az 0°",21-mar,720,15.660,pareja 4,27.317705,27.300000,0.01770480,1
bt3dPairMaxMag,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,1340,8.156,pareja 0,26.267225,26.250000,0.01722530,1
bt3dPairMaxMag,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,1340,8.156,pareja 1,26.267225,26.250000,0.01722530,1
bt3dPairMaxMag,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,1340,8.156,pareja 2,26.267225,26.250000,0.01722530,1
bt3dPairMaxMag,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,1340,8.156,pareja 3,26.267225,26.250000,0.01722530,1
bt3dPairMaxMag,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,1340,8.156,pareja 4,26.267225,26.250000,0.01722530,1
bt3dPairMaxMag,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,1340,8.156,pareja 5,26.267225,26.250000,0.01722530,1
bt3dPairMaxMag,4,"Arequipa · pendiente -6 · N-S constante 6° · mono · alineadas ×1 · 8 filas · az -20°",21-mar,1340,8.156,pareja 6,26.267225,26.250000,0.01722530,1
bt3dPairMaxMag,1,"Zaragoza · ondulado 1.2 · N-S constante 3° · mono · tresbolillo ×1 · 8 filas · az 15°",21-dic,560,15.099,pareja 0,4.066558,4.050000,0.01655789,1
bt3dPairMaxMag,1,"Zaragoza · ondulado 1.2 · N-S constante 3° · mono · tresbolillo ×1 · 8 filas · az 15°",21-dic,560,15.099,pareja 3,4.066558,4.050000,0.01655789,1
bt3dPairMaxMag,1,"Zaragoza · ondulado 1.2 · N-S constante 3° · mono · tresbolillo ×1 · 8 filas · az 15°",21-dic,560,15.099,pareja 4,4.066558,4.050000,0.01655789,1
bt3dPairMaxMag,25,"Zaragoza · cresta 1 · N-S quebrado 4° · quebrado · medios ×1 · 6 filas · az 15°",21-jun,1120,9.289,pareja 2,14.866531,14.850000,0.01653143,1
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-mar,700,10.908,pareja 0,54.065372,54.050000,0.01537166,1
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-mar,700,10.908,pareja 1,54.065372,54.050000,0.01537166,1
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-mar,700,10.908,pareja 2,54.065372,54.050000,0.01537166,1
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-mar,700,10.908,pareja 3,54.065372,54.050000,0.01537166,1
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-mar,700,10.908,pareja 4,54.065372,54.050000,0.01537166,1
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-mar,700,10.908,pareja 5,54.065372,54.050000,0.01537166,1
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-mar,700,10.908,pareja 6,54.065372,54.050000,0.01537166,1
bt3dPairMaxMag,17,"Arequipa · pendiente -3 · N-S senoidal 2° · bifila · tresbolillo ×1 · 6 filas · az 0°",21-mar,1340,8.156,pareja 3,21.114646,21.100000,0.01464581,1
bt3dPairMaxMag,5,"Zaragoza · pendiente 10 · N-S aleatorio 3° · quebrado · bagnarelli ×2 · 10 filas · az -20°",21-jun,320,7.595,pareja 1,42.664492,42.650000,0.01449180,1
bt3dPairMaxMag,35,"Arequipa · valle 2 · N-S rotula 3° · mono · tresbolillo ×1 · 6 filas · az 0°",21-mar,740,20.411,pareja 3,14.164419,14.150000,0.01441934,1
bt3dPairMaxMag,35,"Arequipa · valle 2 · N-S rotula 3° · mono · tresbolillo ×1 · 6 filas · az 0°",21-mar,740,20.411,pareja 4,14.164419,14.150000,0.01441934,1
bt3dPairMaxMag,5,"Zaragoza · pendiente 10 · N-S aleatorio 3° · quebrado · bagnarelli ×2 · 10 filas · az -20°",21-jun,320,7.595,pareja 4,43.663746,43.650000,0.01374618,1
bt3dPairMaxMag,5,"Zaragoza · pendiente 10 · N-S aleatorio 3° · quebrado · bagnarelli ×2 · 10 filas · az -20°",21-jun,320,7.595,pareja 3,43.113489,43.100000,0.01348896,1
bt3dPairMaxMag,25,"Zaragoza · cresta 1 · N-S quebrado 4° · quebrado · medios ×1 · 6 filas · az 15°",21-dic,520,10.136,pareja 0,11.963303,11.950000,0.01330347,1
bt3dPairMaxMag,25,"Zaragoza · cresta 1 · N-S quebrado 4° · quebrado · medios ×1 · 6 filas · az 15°",21-dic,520,10.136,pareja 1,11.963303,11.950000,0.01330347,1
bt3dPairMaxMag,14,"Zaragoza · aleatorio 42 · N-S constante 0° · mono · medios ×1 · 6 filas · az 0°",21-jun,380,18.045,pareja 3,26.562860,26.550000,0.01285973,1
bt3dPairMaxMag,21,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 6 filas · az 15°",21-jun,1020,27.173,pareja 0,22.762210,22.750000,0.01220989,1
bt3dPairMaxMag,21,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 6 filas · az 15°",21-jun,1020,27.173,pareja 3,22.762210,22.750000,0.01220989,1
bt3dPairMaxMag,37,"Zaragoza · aleatorio 13 · N-S senoidal 3° · bifila · alineadas ×1 · 6 filas · az 0°",21-jun,360,14.486,pareja 2,52.760245,52.750000,0.01024475,1
bt3dPairMaxMag,16,"Arequipa · cresta 1 · N-S constante -3° · mono · alineadas ×1 · 10 filas · az 15°",21-jun,1320,4.396,pareja 4,7.760040,7.750000,0.01004029,1
bt3dPairMaxMag,21,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 6 filas · az 15°",21-jun,1020,27.173,pareja 2,21.859990,21.850000,0.00999031,1
bt3dPairMaxMag,14,"Zaragoza · aleatorio 42 · N-S constante 0° · mono · medios ×1 · 6 filas · az 0°",21-jun,380,18.045,pareja 0,29.859344,29.850000,0.00934438,1
bt3dPairMaxMag,37,"Zaragoza · aleatorio 13 · N-S senoidal 3° · bifila · alineadas ×1 · 6 filas · az 0°",21-jun,340,10.996,pareja 4,40.359212,40.350000,0.00921224,1
bt3dPairMaxMag,27,"Arequipa · ondulado 0.6 · N-S constante -6° · mono · tresbolillo ×1 · 6 filas · az 0°",21-mar,700,10.908,pareja 0,4.908703,4.900000,0.00870324,1
bt3dPairMaxMag,27,"Arequipa · ondulado 0.6 · N-S constante -6° · mono · tresbolillo ×1 · 6 filas · az 0°",21-mar,700,10.908,pareja 2,4.908703,4.900000,0.00870324,1
bt3dPairMaxMag,27,"Arequipa · ondulado 0.6 · N-S constante -6° · mono · tresbolillo ×1 · 6 filas · az 0°",21-mar,700,10.908,pareja 3,4.908703,4.900000,0.00870324,1
bt3dPairMaxMag,16,"Arequipa · cresta 1 · N-S constante -3° · mono · alineadas ×1 · 10 filas · az 15°",21-jun,1320,4.396,pareja 5,2.356990,2.350000,0.00699011,1
bt3dPairMaxMag,16,"Arequipa · cresta 1 · N-S constante -3° · mono · alineadas ×1 · 10 filas · az 15°",21-jun,1320,4.396,pareja 6,2.356990,2.350000,0.00699011,1
bt3dPairMaxMag,16,"Arequipa · cresta 1 · N-S constante -3° · mono · alineadas ×1 · 10 filas · az 15°",21-jun,1320,4.396,pareja 7,2.356990,2.350000,0.00699011,1
bt3dPairMaxMag,16,"Arequipa · cresta 1 · N-S constante -3° · mono · alineadas ×1 · 10 filas · az 15°",21-jun,1320,4.396,pareja 8,2.356990,2.350000,0.00699011,1
bt3dPairMaxMag,37,"Zaragoza · aleatorio 13 · N-S senoidal 3° · bifila · alineadas ×1 · 6 filas · az 0°",21-jun,360,14.486,pareja 4,53.656139,53.650000,0.00613946,1
bt3dPairMaxMag,37,"Zaragoza · aleatorio 13 · N-S senoidal 3° · bifila · alineadas ×1 · 6 filas · az 0°",21-jun,360,14.486,pareja 1,32.854755,32.850000,0.00475512,1
bt3dPairMaxMag,28,"Zaragoza · aleatorio 7 · N-S constante 3° · quebrado · medios ×1 · 6 filas · az 15°",21-dic,940,7.757,pareja 1,13.354305,13.350000,0.00430542,1
bt3dPairMaxMag,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-dic,1300,21.234,pareja 0,10.854255,10.850000,0.00425490,1
bt3dPairMaxMag,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-dic,1300,21.234,pareja 1,10.854255,10.850000,0.00425490,1
bt3dPairMaxMag,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-dic,1300,21.234,pareja 2,10.854255,10.850000,0.00425490,1
bt3dPairMaxMag,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-dic,1300,21.234,pareja 3,10.854255,10.850000,0.00425490,1
bt3dPairMaxMag,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-dic,1300,21.234,pareja 4,10.854255,10.850000,0.00425490,1
bt3dPairMaxMag,28,"Zaragoza · aleatorio 7 · N-S constante 3° · quebrado · medios ×1 · 6 filas · az 15°",21-dic,940,7.757,pareja 3,44.254098,44.250000,0.00409775,1
bt3dPairMaxMag,15,"Zaragoza · cresta 1 · N-S rotula 4° · quebrado · alineadas ×1 · 8 filas · az 15°",21-dic,500,7.402,pareja 0,5.704017,5.700000,0.00401711,1
bt3dPairMaxMag,15,"Zaragoza · cresta 1 · N-S rotula 4° · quebrado · alineadas ×1 · 8 filas · az 15°",21-dic,500,7.402,pareja 1,5.704017,5.700000,0.00401711,1
bt3dPairMaxMag,15,"Zaragoza · cresta 1 · N-S rotula 4° · quebrado · alineadas ×1 · 8 filas · az 15°",21-dic,500,7.402,pareja 2,5.704017,5.700000,0.00401711,1
bt3dPairMaxMag,14,"Zaragoza · aleatorio 42 · N-S constante 0° · mono · medios ×1 · 6 filas · az 0°",21-dic,980,2.011,pareja 2,16.203730,16.200000,0.00373032,1
bt3dPairMaxMag,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-jun,1220,24.806,pareja 0,30.603252,30.600000,0.00325218,1
bt3dPairMaxMag,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-jun,1220,24.806,pareja 1,30.603252,30.600000,0.00325218,1
bt3dPairMaxMag,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-jun,1220,24.806,pareja 2,30.603252,30.600000,0.00325218,1
bt3dPairMaxMag,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-jun,1220,24.806,pareja 3,30.603252,30.600000,0.00325218,1
bt3dPairMaxMag,13,"Arequipa · pendiente 10 · N-S rotula 4° · mono · alineadas ×1 · 6 filas · az 0°",21-jun,1220,24.806,pareja 4,30.603252,30.600000,0.00325218,1
bt3dPairMaxMag,17,"Arequipa · pendiente -3 · N-S senoidal 2° · bifila · tresbolillo ×1 · 6 filas · az 0°",21-mar,1340,8.156,pareja 2,21.153040,21.150000,0.00304037,1
bt3dPairMaxMag,22,"Zaragoza · valle 1 · N-S constante 0° · quebrado · medios ×2 · 8 filas · az 15°",21-jun,320,7.595,pareja 0,23.453002,23.450000,0.00300232,1
bt3dPairMaxMag,22,"Zaragoza · valle 1 · N-S constante 0° · quebrado · medios ×2 · 8 filas · az 15°",21-jun,320,7.595,pareja 1,23.453002,23.450000,0.00300232,1
bt3dPairMaxMag,22,"Zaragoza · valle 1 · N-S constante 0° · quebrado · medios ×2 · 8 filas · az 15°",21-jun,320,7.595,pareja 2,23.453002,23.450000,0.00300232,1
bt3dPairMaxMag,37,"Zaragoza · aleatorio 13 · N-S senoidal 3° · bifila · alineadas ×1 · 6 filas · az 0°",21-jun,340,10.996,pareja 3,40.452306,40.450000,0.00230628,1
bt3dPairMaxMag,37,"Zaragoza · aleatorio 13 · N-S senoidal 3° · bifila · alineadas ×1 · 6 filas · az 0°",21-jun,340,10.996,pareja 1,24.950722,24.950000,0.00072241,1
bt3dPairMaxMag,15,"Zaragoza · cresta 1 · N-S rotula 4° · quebrado · alineadas ×1 · 8 filas · az 15°",21-mar,400,5.850,pareja 4,16.400659,16.400000,0.00065941,1
bt3dPairMaxMag,15,"Zaragoza · cresta 1 · N-S rotula 4° · quebrado · alineadas ×1 · 8 filas · az 15°",21-mar,400,5.850,pareja 5,16.400659,16.400000,0.00065941,1
bt3dPairMaxMag,15,"Zaragoza · cresta 1 · N-S rotula 4° · quebrado · alineadas ×1 · 8 filas · az 15°",21-mar,400,5.850,pareja 6,16.400659,16.400000,0.00065941,1
bt3dPairMaxMag,22,"Zaragoza · valle 1 · N-S constante 0° · quebrado · medios ×2 · 8 filas · az 15°",21-mar,400,5.850,pareja 0,16.400659,16.400000,0.00065941,1
bt3dPairMaxMag,22,"Zaragoza · valle 1 · N-S constante 0° · quebrado · medios ×2 · 8 filas · az 15°",21-mar,400,5.850,pareja 1,16.400659,16.400000,0.00065941,1
bt3dPairMaxMag,22,"Zaragoza · valle 1 · N-S constante 0° · quebrado · medios ×2 · 8 filas · az 15°",21-mar,400,5.850,pareja 2,16.400659,16.400000,0.00065941,1
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-jun,1040,49.275,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-jun,1040,49.275,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-jun,1040,49.275,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-jun,1040,49.275,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-jun,1040,49.275,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-jun,1040,49.275,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-jun,1040,49.275,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-mar,900,57.102,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-mar,900,57.102,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-mar,900,57.102,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-mar,900,57.102,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-mar,900,57.102,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-mar,900,57.102,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-mar,900,57.102,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-mar,1040,71.829,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-mar,1040,71.829,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-mar,1040,71.829,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-mar,1040,71.829,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-mar,1040,71.829,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-mar,1040,71.829,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-mar,1040,71.829,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-dic,1000,83.044,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-dic,1000,83.044,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-dic,1000,83.044,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-dic,1000,83.044,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-dic,1000,83.044,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-dic,1000,83.044,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-dic,1000,83.044,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-dic,1060,75.485,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-dic,1060,75.485,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,0,"Arequipa · valle 1 · N-S senoidal 6° · mono · medios ×2 · 8 filas · az -20°",21-dic,1060,75.485,pareja 2,55.000000,55.000000,0.00000000,0
